ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
415778,Perambur,Chennai,Pizza Lounge,250.0,2.9,80.0,"Fast Food,Pizzas",Perambur,63
415789,Paldi & Ambawadi,Ahmedabad,The Lio' Pizza,500.0,4.0,100.0,Pizzas,Paldi & Ambawadi,32
415825,Bibwewadi,Pune,Grab Popcorn,200.0,2.9,80.0,"Fast Food,Chaat,Snacks",Bibwewadi,54
415913,T Nagar,Chennai,Kalil Rahman Biryani Kadai,280.0,2.9,80.0,"Biryani,Indian",West Cit Nagar,83
415979,Rajouri Garden,Delhi,Hamiz Laziz Foods,350.0,4.5,50.0,"Indian,Mughlai,Biryani,Tandoor,Kebabs",Rajouri Garden,64
416005,Kothapet & Dilsukhnagar,Hyderabad,Cakes11,200.0,4.0,100.0,Bakery  Desserts,Kothapet & Dilsukhnagar,64
416015,Wazirpur Industrial Area,Delhi,Clay-1 Grill,400.0,4.1,100.0,"Indian,Chinese,Mughlai,Seafood",Wazirpur Industrial Area,77
416281,Beltala Road,Kolkata,Beetbox Health Bar,300.0,4.7,20.0,"Healthy Food,Mexican,Lebanese,Desserts",Beltala Road,66
416289,Marol Sakinaka,Mumbai,Afra Alfaham Grill Corner,400.0,2.9,80.0,"Grill,Chinese",Marol Sakinaka,57
416291,Vastrapur,Ahmedabad,The South Spot,400.0,4.7,20.0,South Indian,Vastrapur,49
416315,Dumdum,Kolkata,Taste House,280.0,2.9,80.0,"Chinese,Seafood",Dumdum,69
416322,Annanagar,Chennai,Arezu,400.0,3.7,20.0,"Indian,Fast Food,Arabian",Annanagar,72
416376,Girish Park,Kolkata,Pabrai'S Fresh And Naturelle Icecream,300.0,4.9,20.0,"Ice Cream,Beverages,Desserts",Burrabazar,37
416444,Kurla,Mumbai,Hotel New Jose,400.0,2.9,80.0,"Indian,Chinese",Kurla,56
416537,Nallakunta & Vidyanagar,Hyderabad,Eat Neat,200.0,4.2,100.0,"Fast Food,Lebanese,Continental,Healthy Food",Nallakunta & Vidyanagar,41
416540,Nallakunta & Vidyanagar,Hyderabad,I Love Combos,300.0,2.9,80.0,"Continental,Pizzas,Beverages,Fast Food",Nallakunta & Vidyanagar,43
416545,Bldg No15 /402  Aniket Building  Shivaji Nagar,Mumbai,Tiffins By Sam,200.0,2.9,80.0,Indian,Kurla,63
416547,Nallakunta & Vidyanagar,Hyderabad,Sandwich Bristo,250.0,2.9,80.0,"European,Snacks,Fast Food",Nallakunta & Vidyanagar,45
416557,Pitampara,Delhi,Chunmun'S Snacks & More,250.0,2.9,80.0,"North Indian,Fast Food,Snacks",Nsp,45
416564,Nallakunta & Vidyanagar,Hyderabad,Emi Burger,400.0,2.9,80.0,"Snacks,Beverages,Fast Food",Nallakunta & Vidyanagar,45
416568,Indiranagar,Bangalore,Hopshaus,600.0,2.9,80.0,"Pizzas,American,Indian,Pan-Asian,Chinese,Kebabs",Indiranagar,69
416587,Kilpauk,Chennai,Mr Mrs Madharasi Cafe,300.0,2.9,80.0,"Fast Food,Snacks,Chaat,Juices,Beverages",Kilpauk,50
416617,South Kolkata,Kolkata,Simply Chinese,300.0,2.9,80.0,Chinese  Indian,South Kolkata,65
416640,Central Kolkata,Kolkata,Brunch Italino,200.0,2.9,80.0,Bakery  Desserts  Snacks,Central Kolkata,60
416667,Kothrud,Pune,The Nutri Pro Kitchen,500.0,4.1,50.0,"Healthy Food,Salads,Juices,Continental,Indian",Kothrud,56
416699,Adajan,Surat,Healthy Culture,400.0,2.9,80.0,"Pizzas,Pastas",Adajan,52
416830,Rajouri Garden Extension,Delhi,Louis Burger,600.0,4.2,500.0,"American,Fast Food",Rajouri Garden Extension,74
416837,Adajan,Surat,Pan Asian Culture,400.0,3.6,20.0,Pan-Asian,Adajan,51
416847,South Kolkata,Kolkata,Desi Chin,200.0,2.9,80.0,Chinese,South Kolkata,74
416989,Dumdum,Kolkata,Shahi Dum Pukht,250.0,3.7,20.0,North Indian,Dumdum,83
417032,Salt Lake,Kolkata,Purple Panda By Purple Foods,200.0,2.9,80.0,Chinese,Sector 5,73
417036,Central Kolkata,Kolkata,Faloodah By Purple Foods,200.0,2.9,80.0,"Beverages,Desserts",Ajc Bose Road,58
417041,Kakurgachi,Kolkata,Red Bubble Cafe By Purple Foods,250.0,2.9,80.0,"Beverages,Desserts,Pizzas,Pastas,Snacks",Kakurgachi,50
417043,Kakurgachi,Kolkata,Sultanat E Biryani By Purple Foods,200.0,2.9,80.0,"Kebabs,North Indian,Biryani",Kakurgachi,59
417051,Tangra,Kolkata,Paradise Kitchen,250.0,2.9,80.0,"Fast Food,Beverages",Tangra,68
417069,Marol Sakinaka,Mumbai,Signature Select,350.0,2.9,80.0,"Asian,Thai,Chinese",Marol Sakinaka,61
417079,Salt Lake,Kolkata,Johar,300.0,2.9,80.0,"Bengali,Indian",Salt Lake,72
417169,Kothapet & Dilsukhnagar,Hyderabad,Platform 65,400.0,3.3,20.0,"Indian,North Indian,Chinese,Desserts,Beverages",Kothapet & Dilsukhnagar,64
417379,Swargate,Pune,Deep Blue Sea,250.0,2.9,80.0,"Fast Food,Seafood",Swargate,47
417528,Athwa,Surat,A R Chinese,200.0,2.9,80.0,Indian,Athwa,40
417617,Ekdalia,Kolkata,Flurys,400.0,4.7,20.0,"Desserts,Bakery,Snacks",South Kolkata,60
417692,Paschim Vihar,Delhi,Dil Se Foodie Amul Butter Wale Burger,500.0,2.9,80.0,"Continental,American,Desserts,Fast Food,Mexican,Beverages,Punjabi",Paschim Vihar,57
417694,Somajiguda & Khairtabad,Hyderabad,New Arabian Mandi Restaurant,400.0,2.9,80.0,Arabian,Somajiguda & Khairtabad,63
417750,Ghatlodia,Ahmedabad,Spaniard Pizzeria,250.0,2.9,80.0,"Pizzas,Fast Food",Ghatlodia,53
417826,Navrangpura,Ahmedabad,La Milano Pizzeria,400.0,4.0,20.0,"Pizzas,Pastas,Desserts,Italian",Navrangpura,40
417854,Adajan,Surat,Matka Biryani Culture,400.0,4.3,100.0,Biryani,Adajan,50
417861,Indiranagar,Bangalore,Singhs Desi Swad,400.0,2.9,80.0,"Indian,Snacks,Beverages",Indiranagar,68
417865,Mehdipatnam,Hyderabad,Andhra Meals And Rolls Zone,200.0,2.9,80.0,"South Indian,Indian",Mehdipatnam,54
417977,George Town,Chennai,C.F.C Hyderabad Dum Biryani & Fast Food,250.0,2.9,80.0,"Biryani,Fast Food",George Town,53
418016,Maninagar,Ahmedabad,Keventers Ice Creamery,300.0,2.9,80.0,"Ice Cream,Desserts",Maninagar,39
418076,Narhe,Pune,Ind Annamm,100.0,2.9,80.0,"Indian,Fast Food,Snacks,Beverages",Narhe,89
418260,Naranpura,Ahmedabad,Butterfly Kitchen,200.0,2.9,80.0,"Indian,Chinese,Snacks,South Indian,Fast Food",Naranpura,52
418285,Ameerpet,Hyderabad,The Bakers Dozen,350.0,4.7,20.0,Bakery  Beverages,Ameerpet,67
418311,Central Kolkata,Kolkata,Biryani Hub,199.0,2.9,80.0,Biryani,Central Kolkata,76
418353,Sector -15,Delhi,Mummys Kitchen,500.0,2.9,80.0,Biryani,Sector -15,61
418389,Indiranagar,Bangalore,Auntie Fungs,600.0,4.0,100.0,"Chinese,Thai,Asian",Indiranagar,59
418484,Safal Square Vesu,Surat,Indian Chicken Express,200.0,2.9,80.0,"Fast Food,Indian",Vesu,60
418529,Isanpur,Ahmedabad,Lamilano Pizzeria Ghodasar,400.0,4.4,20.0,Pizzas,Isanpur,49
418585,Rohini,Delhi,Chicken Khurana,300.0,2.9,80.0,"Indian,Desserts,Snacks",Rohini,48
418656,Salt Lake,Kolkata,Masala Darbar,200.0,2.9,80.0,"North Indian,Chinese,Tandoor,Biryani",Salt Lake,67
418785,Ashok Nagar,Bangalore,Times Square Cafe,300.0,2.9,80.0,"Fast Food,Desserts,Combo,Beverages",Ashok Nagar,38
418879,Vadapalani,Chennai,Lassi No 1,200.0,2.9,80.0,"Beverages,Desserts",Vadapalani,72
418950,Camp,Pune,Malabar Restaurant,300.0,2.9,80.0,Indian,Camp,36
419093,Camp,Pune,Kerala House,300.0,4.2,20.0,"Indian,Chinese",Camp,38
419240,Jadavpur,Kolkata,Malacca Strait,300.0,2.9,80.0,"Chinese,Thai",Jadavpur,78
419255,Vastrapur,Ahmedabad,Wakka Makka,400.0,4.6,20.0,"Chinese,Asian,Beverages",Vastrapur,48
419306,Vastrapur,Ahmedabad,Hot Lee Chinese,400.0,4.6,50.0,"Chinese,Asian,Beverages",Vastrapur,49
419316,Salt Lake,Kolkata,Galawati,300.0,2.9,80.0,"Afghani,Mughlai",Salt Lake,84
419354,Arumbakkam,Chennai,Single Tea Machi,120.0,2.9,80.0,"Fast Food,Juices,Chaat,Desserts,Beverages",Arumbakkam,84
419423,Central Bangalore,Bangalore,K C Kabab Corner,200.0,2.9,80.0,"Indian,Biryani",Central Bangalore,38
419476,Andheri East,Mumbai,Radhakrishna Pav Bhaji Centre,200.0,2.9,80.0,Fast Food,Andheri East,64
419538,Viman Nagar,Pune,Biryani Trip,350.0,2.9,80.0,Biryani,Viman Nagar,70
419556,Baner,Pune,Paratha Envy,280.0,4.1,20.0,North Indian,Baner,72
419707,Kachiguda,Hyderabad,Kfc,400.0,3.8,20.0,American  Snacks,Kachiguda,45
419784,Perambur,Chennai,Chennai Fast Food,160.0,2.9,80.0,Indian,Perambur,58
419838,Salt Lake - Kolkata,Kolkata,S.P Kitchen,300.0,3.1,50.0,"Chinese,Combo",Rajarhat,58
419872,Malleshwaram,Bangalore,Kodial Cafe ( We Use Ideal Icecream ) Malleshwaram,250.0,4.3,50.0,"Mangalorean,Ice Cream,Snacks",Malleshwaram,55
419904,South Kolkata,Kolkata,Calorie Crave,400.0,2.9,80.0,Continental  Indian  Desserts,South Kolkata,70
419937,Central Kolkata,Kolkata,Sooper Burger,150.0,2.9,80.0,Continental,Central Kolkata,64
420074,Kilpauk,Chennai,Atoms By Blind Ch3Mistry,400.0,2.9,80.0,"Beverages,Continental,Italian",Kilpauk,46
420184,Salt Lake,Kolkata,Dawat Patrified,500.0,2.9,80.0,"Chinese,Indian,Desserts",Salt Lake,69
420232,Malleshwaram,Bangalore,Karnataka Bhel House,100.0,4.2,50.0,"Chaat,Snacks",Malleshwaram,54
420277,Salt Lake,Kolkata,Qfc - Quality Fried Chicken,300.0,4.6,20.0,"Indian,American",Salt Lake,61
420362,Burrabazar,Kolkata,Bhuri Bhoj,299.0,2.9,80.0,"North Indian,Chinese",Burrabazar,52
420370,Begumpet,Hyderabad,Tanisi Multicuisine Restaurant,300.0,2.9,80.0,"Indian,Chinese,Biryani,Continental",Begumpet,58
420391,Paldi & Ambawadi,Ahmedabad,Jumbo Box,300.0,3.9,20.0,"Indian,Street Food",Paldi & Ambawadi,33
420451,Chembur,Mumbai,Kebabville,250.0,2.9,80.0,"Kebabs,Lebanese,Fast Food",Chembur,47
420468,Powai,Mumbai,Pizza Bar,500.0,2.9,80.0,Pizzas,Powai,62
420599,Nungambakkam,Chennai,Lord Of The Drinks,200.0,2.9,80.0,"Indian,Italian",Nungambakkam,56
420720,Koramangala,Bangalore,Dairy Day Ice Creams,200.0,4.5,20.0,"Ice Cream,Desserts",Koramangala,59
420727,Rani Bagh,Delhi,Kaleva,300.0,4.2,100.0,"Indian,Sweets,Street Food",Nsp,48
420739,Piplod,Surat,Chalu Chinese,400.0,2.9,80.0,"Chinese,Seafood",Piplod,59
420759,Annanagar,Chennai,Pizza Mechanics,200.0,2.9,80.0,Pizzas,Annanagar,87
420838,Maninagar,Ahmedabad,Foodish Daily Chaska,300.0,2.9,80.0,"Pizzas,Fast Food,Snacks,Beverages",Maninagar,52
420864,Banjara Hills,Hyderabad,Hero Sandwiches,250.0,2.9,80.0,"Fast Food,Salads,Snacks,Desserts",Banjara Hills,68
420880,Koramangala,Bangalore,Ek Dum Desi,400.0,2.9,80.0,North Indian,Koramangala,64
420888,Kalyani Nagar,Pune,Donatella,400.0,4.4,20.0,"Pizzas,Italian,Mexican",Kalyani Nagar,59
421026,Khairtabad,Hyderabad,Hotel Indu Deluxe,400.0,4.9,20.0,"South Indian,Biryani",Banjara Hills,44
421111,Marol Sakinaka,Mumbai,Eighth Sin,400.0,2.9,80.0,Bakery,Marol Sakinaka,58
421128,Perambur,Chennai,The Sandwich Project,200.0,2.9,80.0,"Fast Food,Beverages",Perambur,58
421245,Vadapalani,Chennai,Chickwalk,300.0,4.4,20.0,"Fast Food,Continental,Beverages,Ice Cream",Vadapalani,85
421326,Paldi & Ambawadi,Ahmedabad,Bablu Shree Farali Center,300.0,4.3,20.0,"Indian,Snacks",Paldi & Ambawadi,32
421377,Powai,Mumbai,Tru Falafel,600.0,4.5,100.0,Lebanese  Middle Eastern  Healthy Food  Mediterranean  Arabian,Marol Sakinaka,53
421414,Kurla,Mumbai,Al-Nf Restaurant,200.0,2.9,80.0,Chinese  Fast Food,Kurla,35
421443,Scruz Bandra East,Mumbai,Meals On Fire,300.0,2.9,80.0,Chinese  Fast Food,Scruz Bandra East,55
421469,Viman Nagar,Pune,Fatsome Burgers,300.0,2.9,80.0,"American,Beverages,Pastas,Pizzas",Viman Nagar,78
421488,Salt Lake,Kolkata,Lord Of The Fries,250.0,2.9,80.0,Snacks  Indian,Salt Lake,75
421500,Shivaji Nagar,Pune,Cafe Durga,300.0,2.9,80.0,"South Indian,Fast Food,Beverages",Shivaji Nagar,38
421504,Shivaji Nagar,Pune,Munchieez,400.0,2.9,80.0,"Fast Food,Snacks,Beverages",Shivaji Nagar,37
421545,Dumdum,Kolkata,Aso Basi Pasapasi Kichukhan,200.0,2.9,80.0,"North Indian,Chinese",Dumdum,90
421563,Begumpet,Hyderabad,Kgf Italian Wood Fire Pizza,300.0,2.9,80.0,Italian  Pizzas,Begumpet,77
421608,Ruby Area,Kolkata,Absabsolute Barbecues,300.0,3.7,20.0,"North Indian,Mughlai,Chinese,Biryani",Ruby Area,95
421614,Himayath Nagar,Hyderabad,Patiala On The Rocks,250.0,2.9,80.0,"Beverages,Snacks",Himayath Nagar,33
421650,Athwa,Surat,Dalbati Tadka,200.0,2.9,80.0,Rajasthani,Athwa,47
421659,Banjara Hills,Hyderabad,Mf Biryani And Shawarma,250.0,2.9,80.0,Biryani,Banjara Hills,69
421706,Himayath Nagar,Hyderabad,The Burger Dudes,250.0,2.9,80.0,"Continental,Fast Food,Snacks",Himayath Nagar,33
421765,Ashok Nagar,Bangalore,Karavali Family Restaurant,200.0,4.1,50.0,"Mangalorean,Seafood,Chinese,Coastal",Residency Road,35
421777,Puna Patia,Surat,Navjivan Hotel,200.0,2.9,80.0,North Indian,Parvat Puniya,47
421798,Warje,Pune,The Land Of Chenab,600.0,2.9,80.0,"Indian,Kebabs",Warje,71
421912,Jadavpur,Kolkata,Idli Dosa,200.0,2.9,80.0,"South Indian,North Indian",Jadavpur,86
422079,Banjara Hills,Hyderabad,Momos Momos,220.0,2.9,80.0,Fast Food,Banjara Hills,75
422104,Ultadanga Telenga Bagan,Kolkata,Flavours Inn Dhaba,500.0,2.9,80.0,"Chinese,Indian",Bidhan Nagar Road,71
422198,Kothrud,Pune,Indian Chinese,200.0,2.9,80.0,"Chinese,North Indian,Beverages",Kothrud,63
422280,Kothrud,Pune,Moonlight Kitchen,200.0,2.9,80.0,"Chinese,North Indian,Maharashtrian,Beverages",Kothrud,67
422300,Matunga Wadala,Mumbai,Wah Maratha,199.0,2.9,80.0,Indian,Matunga Wadala,57
422325,Rohini,Delhi,The Sugar Free Keto Kafe - By Artinci,200.0,4.8,20.0,"Healthy Food,Keto,Desserts,Ice Cream,Snacks,Beverages,Bakery",Rohini,46
422471,Kurla,Mumbai,Bake Ur Day,400.0,4.3,100.0,"Desserts,Bakery",Kurla,30
422664,Viman Nagar,Pune,Pizza Loca,350.0,2.9,80.0,"Pizzas,Pastas,Fast Food,Beverages",Viman Nagar,73
422722,Arumbakkam,Chennai,Alibaba Shawarma And 40 Dishes,250.0,3.7,20.0,Lebanese,Arumbakkam,68
422749,Chembur,Mumbai,Dabba Garam (Homely Meals & More),150.0,4.1,100.0,North Indian,Chembur,49
422757,Kestopur,Kolkata,Heavens Kitchen,300.0,2.9,80.0,Indian,Salt Lake,109
422895,Central Bangalore,Bangalore,Rcb Cafe,700.0,2.9,80.0,Bakery,Central Bangalore,47
422933,Naranpura,Ahmedabad,Rps Pizzeria,200.0,2.9,80.0,"Pizzas,Pastas,Snacks",Naranpura,50
422942,Central Bangalore,Bangalore,Foodx Restaurant,200.0,2.9,80.0,"Indian,Chinese,Fast Food,Juices",Central Bangalore,39
423180,Kothrud,Pune,Rap N Roll,300.0,2.9,80.0,"Combo,Fast Food,Asian,Snacks",Kothrud,58
423192,Kothrud,Pune,Won China,400.0,2.9,80.0,Chinese,Kothrud,64
423195,Banjara Hills,Hyderabad,Meals101,350.0,4.0,100.0,"Chinese,North Indian,Desserts,Beverages",Banjara Hills,52
423202,Kothapet & Dilsukhnagar,Hyderabad,Millet Express,200.0,4.2,1000.0,Healthy Food  South Indian,Kothapet & Dilsukhnagar,54
423205,Ruby Area,Kolkata,7 - Eleven,300.0,2.9,80.0,"Beverages,Fast Food,Desserts",Ruby Area,85
423285,Himayath Nagar,Hyderabad,The Shawarma Daddy,150.0,2.2,50.0,"Arabian,Continental,Snacks",Himayath Nagar,44
423329,Majestic,Bangalore,Hotel New Prashanth Naati Style,300.0,2.9,80.0,"Chinese,Indian,Biryani,Seafood",Majestic,49
423372,Mylapore,Chennai,The Magic Food Center,100.0,2.9,80.0,"Fast Food,Chaat",Mylapore,61
423462,South Kolkata,Kolkata,Kolkata Pantry,500.0,2.9,80.0,North Indian  Chinese  Bengali,South Kolkata,69
423507,Old Washermanpet,Chennai,Pandi Briyani Hotel,250.0,2.9,80.0,"Biryani,South Indian",Royapuram,61
423514,Santosh Nagar,Hyderabad,Oven Story Pizza,600.0,4.3,100.0,Pizzas,Santosh Nagar,66
423548,Ameerpet,Hyderabad,Hans Kitchen,350.0,2.9,80.0,Chinese  North Indian,Ameerpet,73
423553,Marol Sakinaka,Mumbai,Polka Pop,120.0,2.9,80.0,Beverages,Marol Sakinaka,57
423689,Asif Nagar,Hyderabad,Falak Restaurant And Banquet Hall,250.0,2.9,80.0,"Biryani,Chinese,Mughlai",Asif Nagar,49
423814,Majestic,Bangalore,Hotel Annapoorna,450.0,4.5,100.0,"Biryani,Andhra",Majestic,38
423944,Central Kolkata,Kolkata,Sharma Milk,200.0,2.9,80.0,Chinese,Central Kolkata,45
424024,Salt Lake,Kolkata,London Dairy,300.0,2.9,80.0,Ice Cream,Salt Lake,73
424029,Viman Nagar,Pune,The Burger Story,200.0,2.9,80.0,"Snacks,Fast Food,Beverages",Viman Nagar,77
424132,Alipore,Kolkata,Just For Foodies,300.0,4.5,20.0,"South Indian,Fast Food",Alipore,90
424203,Ruby Area,Kolkata,Aamaze Dhaba,200.0,2.9,80.0,"Indian,Chinese",Ruby Area,87
424255,Marol Sakinaka,Mumbai,Saki Darbar,300.0,2.9,80.0,"Indian,Mughlai,Tandoor,Chinese",Marol Sakinaka,55
424271,Kurla,Mumbai,Kohlis Kitchen,300.0,2.9,80.0,"Chinese,Indian,Tandoor",Kurla,41
424336,Lake Town,Kolkata,Patta Dona,200.0,2.9,80.0,Indian  Continental  Beverages  Fast Food,Lake Town,86
424361,Majestic,Bangalore,Udupi Sri Krishna Bhavan,200.0,2.9,80.0,South Indian,Majestic,39
424420,Annanagar,Chennai,Narsuvai Biryani,275.0,2.9,80.0,Biryani,Annanagar,76
424423,Nsp,Delhi,Bansal Sweet Shop,300.0,4.4,50.0,"Sweets,Snacks",Nsp,46
424467,Mota Varachha,Surat,Pandeyji Restaurant,200.0,2.9,80.0,Indian,Mota Varachha,60
424558,Basavanagudi,Bangalore,La Pino'Z Pizza,220.0,3.9,100.0,Pizzas,Basavanagudi,51
424616,Malleshwaram,Bangalore,Sea Spice Multicuisine Restaurant,400.0,2.9,80.0,"Seafood,Chinese,Biryani",Malleshwaram,59
424618,Jadavpur,Kolkata,The Nightingale,250.0,2.9,80.0,Chinese,Jadavpur,91
424624,Kurla,Mumbai,Shalimar Juicy,200.0,2.9,80.0,"Indian,Beverages,Snacks,Desserts,Pizzas",Kurla,38
424634,Navrangpura,Ahmedabad,Parosa,600.0,2.9,80.0,"Continental,Italian,Chinese,North Indian,Beverages",Navrangpura,46
424641,Kothrud,Pune,Out Of The Oven,200.0,2.9,80.0,Bakery,Kothrud,66
424643,Malleshwaram,Bangalore,Fishs Of The Day,400.0,2.9,80.0,Seafood,Malleshwaram,67
424758,South Kolkata,Kolkata,English Bazar Express,250.0,2.9,80.0,"Chinese,Thai",South Kolkata,75
424874,Himayath Nagar,Hyderabad,Star Santosh Dhaba,300.0,3.4,20.0,"North Indian,Biryani,Chinese,Indian,Tandoor",Himayath Nagar,32
424944,Perambur,Chennai,Thoothukudi Poricha Parotta,150.0,4.2,20.0,Indian,Perambur,68
425001,Lake Town,Kolkata,Mastea,300.0,4.3,20.0,"Continental,Chinese,Italian",Lake Town,78
425060,Kurla,Mumbai,Afghan Darbar Chinese Corner,240.0,2.9,80.0,"Chinese,Biryani",Kurla,45
425098,Jodhpur Park,Kolkata,Red Pitcher,300.0,4.4,20.0,"Italian,Continental,Desserts,Pizzas,American,Mexican",Lake Gardens,84
425161,Chandkheda,Ahmedabad,Rolls And Rolls And More,300.0,2.9,80.0,"Chinese,Snacks",Chandkheda,77
425283,Dhankawadi,Pune,The Chinese Window,300.0,2.9,80.0,Chinese,Dhankawadi,77
425288,Egmore,Chennai,Quarter Biryani,300.0,3.8,20.0,"Biryani,Combo,Chinese",Egmore,47
425544,Laldarwaja,Ahmedabad,Recharge For Hunger,200.0,2.9,80.0,Continental,Laldarwaja,40
425588,T Nagar,Chennai,1By2,250.0,4.9,20.0,"Beverages,Snacks",T Nagar,79
425708,Indiranagar,Bangalore,Wraps Rolls & Bowls,250.0,4.3,20.0,"North Indian,Chinese,Fast Food,Desserts",Indiranagar,62
425752,Salt Lake,Kolkata,Loafers Cafe,200.0,2.9,80.0,"Desserts,Bakery,Italian,Pizzas,Pastas",Salt Lake,60
425780,Ruby Area,Kolkata,Ad Food Corner,150.0,2.9,80.0,Chinese,Ruby Area,82
425785,Vastral,Ahmedabad,The Lio' Pizza,500.0,4.3,20.0,"Pizzas,Italian",Vastral,75
425795,Sinhgad Road,Pune,Ars Arebian Shawarma,200.0,2.9,80.0,"Arabian,Fast Food,Beverages",Sinhgad Road,71
425800,Powai,Mumbai,Spicy Tadka,300.0,4.3,50.0,Chinese  North Indian  Biryani  Sweets,Powai,52
425918,Salt Lake,Kolkata,Dipas Kitchen,200.0,3.8,20.0,"North Indian,Chinese,Snacks",Salt Lake,77
425950,Indiranagar,Bangalore,Bheemavarma'S Biryani,600.0,4.2,50.0,"Biryani,Andhra,Chettinad,South Indian,Hyderabadi,Kebabs,Combo",Indiranagar,59
425956,Maninagar,Ahmedabad,Ronak Omlet,200.0,3.8,20.0,"Continental,Snacks",Maninagar,35
425974,Ra Puram,Chennai,Shri Ganesh Bhavan,250.0,4.6,20.0,South Indian,Mylapore,68
425995,Ghatkopar Vikhroli,Mumbai,Vadilal Ice Cream,200.0,4.6,50.0,Ice Cream,Ghatkopar Vikhroli,43
426000,Swargate,Pune,Top N Town,100.0,2.9,80.0,"Ice Cream,Desserts",Swargate,44
426014,Navrangpura,Ahmedabad,Frankies And Fries,300.0,2.9,80.0,"Fast Food,Continental",Navrangpura,46
426022,Warje,Pune,Bkc Desi Hut,400.0,2.9,80.0,"Biryani,North Indian,Chinese,Beverages",Warje,76
426072,Pitampura,Delhi,The Yellow Bowl,200.0,4.4,20.0,"Chinese,Italian",Nsp,48
426106,Perambur,Chennai,Mr.Burger,280.0,2.9,80.0,"Pizzas,Pastas,Indian",Perambur,59
426166,Matunga East,Mumbai,Myfroyoland,400.0,4.7,20.0,Desserts  Ice Cream,Matunga Wadala,53
426223,Alipore,Kolkata,Taza Home Made Food,299.0,2.9,80.0,Chinese,Alipore,76
426232,Athwa,Surat,Rangila Vadapav And Fast Food,150.0,3.9,20.0,"Fast Food,Pizzas,Pastas,Snacks",Athwa,40
426282,Kurla,Mumbai,Delicious Chinese,250.0,2.9,80.0,"North Indian,Chinese",Kurla,34
426357,Marol Sakinaka,Mumbai,Food Trotters,350.0,2.9,80.0,"American,Continental,Italian,Fast Food",Marol Sakinaka,60
426393,Indiranagar,Bangalore,Sree Venkateshwara Foods,500.0,3.8,50.0,"Hyderabadi,Andhra,Continental",Indiranagar,51
426449,Jadavpur,Kolkata,La Cantonese,400.0,2.9,80.0,"Chinese,Desserts",Jadavpur,96
426476,Manohar Pukur Road,Kolkata,Flavourable,300.0,2.9,80.0,"Chinese,North Indian,Beverages",Manohar Pukur Road,70
426627,Chembur,Mumbai,Artinci - Indulge Guilt Free!,250.0,4.5,20.0,Healthy Food  Keto  Desserts  Ice Cream  Beverages  Snacks  Bakery,Chembur,47
426660,Chembur,Mumbai,Chaaps & More,300.0,4.0,50.0,"Indian,Punjabi,Tandoor",Chembur,51
426682,Circus Avenue,Kolkata,Uno Pizzeria & Grill,400.0,4.2,100.0,"Italian,Pizzas,Pastas,Mexican,American",Central Kolkata,62
426730,Central Bangalore,Bangalore,Theobroma,500.0,4.5,500.0,"Desserts,Bakery,Beverages",Central Bangalore,33
426763,Ruby Area,Kolkata,Kimchi,300.0,4.0,50.0,Chinese,Ruby Area,77
426799,Jadavpur,Kolkata,Ttoniq,300.0,2.9,80.0,"Beverages,Snacks",Jadavpur,93
426818,Sion,Mumbai,New Neelam Restaurant And Bar,196.0,2.9,80.0,Chinese  Indian,Matunga Wadala,48
426820,Vishrantwadi,Pune,R.K. Chinese,200.0,2.9,80.0,Chinese,Vishrantwadi,63
426891,Shivaji Nagar,Pune,The Golden Samosa,100.0,2.9,80.0,Snacks,Shivaji Nagar,36
426915,Andheri East,Mumbai,Delhi King,355.0,2.9,80.0,"Fast Food,Pizzas,Snacks",Andheri East,54
426940,Burrabazar,Kolkata,Mahal Restaurant,200.0,2.9,80.0,"Bengali,Indian",Burrabazar,41
426951,Kankurgachi,Kolkata,Bella Ciao,250.0,2.9,80.0,South Indian  Indian  Chinese  Combo,Kankurgachi Road,50
427119,Madhavaram - Manali,Chennai,Madurai Pandiyan Hotel,200.0,2.9,80.0,Indian,Perumbur,65
427121,Himayath Nagar,Hyderabad,Panda Momos,250.0,2.9,80.0,Chinese,Himayath Nagar,39
427216,Shivaji Nagar,Pune,Bol Baby Bowl,300.0,2.9,80.0,"Continental,Indian",Shivaji Nagar,46
427280,Chembur,Mumbai,Get In My Belly,500.0,5.0,20.0,Indian,Chembur,58
427282,Chembur,Mumbai,The Asian Pavilion,200.0,5.0,20.0,Asian  Chinese,Chembur,64
427290,Chembur,Mumbai,Sugar Nest,300.0,2.9,80.0,Desserts  Bakery,Chembur,64
427308,Central Bangalore,Bangalore,The Bangalore Kitchen,300.0,2.9,80.0,"Biryani,Fast Food,Barbecue",Central Bangalore,46
427365,Camp,Pune,Amalgam - Fusion Food,500.0,2.9,80.0,"Continental,Italian,Bakery,Pan-Asian,Oriental",Camp,47
427395,Indiranagar,Bangalore,Coastal Home Food,249.0,2.9,80.0,"Indian,Seafood",Indiranagar,65
427422,Central Bengalore,Bangalore,Zed The Baker,500.0,4.0,20.0,"Italian,Pizzas,Pastas,Indian",Museum Road,34
427471,Padmarao Nagar,Hyderabad,Oh My Shawarma,300.0,4.3,20.0,Indian,Padmaraonagar,55
427506,Perambur,Chennai,Chatar Patar,300.0,2.9,80.0,"Fast Food,Street Food",Perambur,71
427515,Aundh,Pune,Taco Bell,300.0,3.9,100.0,Mexican,Westend Mall,79
